id,company_name,phone,email,city,source,source_id,extra_json
travel-0144,Kamran Zadeh,,,Bakı,ew_travel_agencies_xlsx,2165220,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2165220""], ""agent_codes"": [""Kamranzadeh Turizm leisure""], ""rate_codes"": [""Daily Rates""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0145,Karabakh Travel Tours,,,Bakı,trippost.az,trippost-0048,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/karabakh-travel-tours/"", ""slug"": ""karabakh-travel-tours"", ""tagline"": """"}"
travel-0146,Kaspi Travel,,,Bakı,trippost.az,trippost-0049,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/kaspi-travel/"", ""slug"": ""kaspi-travel"", ""tagline"": """"}"
travel-0147,Kurort Travel,,,Bakı,ew_travel_agencies_xlsx,2411161,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2411161""], ""agent_codes"": [""Kurort  Travel medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0148,Lalasoy Travel,,,Bakı,turlar.az,turlar-0048,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/lalasoy-travel-1354"", ""listings_count"": """", ""description_snippet"": ""Lalasoy Travel - rahat və daha sərfəli səyahət həyata keçirmək üçün hər zaman sizin xidmətinizdədir""}"
travel-0149,LAV TRANSPORT,,,Bakı,turlar.az,turlar-0049,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/lav-transport-1420"", ""listings_count"": """", ""description_snippet"": ""Şəhər və ölkə daxili Avtobusların sifarişi.Turların təşkili""}"
travel-0150,Legal Tourism Company,,,Bakı,trippost.az,trippost-0050,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/legal-tourism-company-2/"", ""slug"": ""legal-tourism-company-2"", ""tagline"": """"}"
travel-0151,Leon Travel,,,Bakı,trippost.az,trippost-0051,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/leon-travel/"", ""slug"": ""leon-travel"", ""tagline"": """"}"
travel-0152,Level Group MMC,,,Bakı,trippost.az,trippost-0052,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/level-group-mmc/"", ""slug"": ""level-group-mmc"", ""tagline"": """"}"
travel-0153,Lik Lili medilcal,,,Bakı,ew_travel_agencies_xlsx,3511178,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3511178""], ""agent_codes"": [""Lik Lili medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0154,Limak Travel,,,Bakı,trippost.az,trippost-0053,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/limak-travel/"", ""slug"": ""limak-travel"", ""tagline"": """"}"
travel-0155,London Travel,0507037804,,Bakı,ew_travel_agencies_xlsx,2177332,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2177332""], ""agent_codes"": [""London Travel leisure""], ""rate_codes"": [""Daily Rates""], ""sales_reps"": [""Mircəlal Yaqubov""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0156,Lucky Holiday,+994 55 777 63 32,,Bakı,ew_travel_agencies_xlsx,2533054,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2533054""], ""agent_codes"": [""LuckyHolidays Medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [""Asmar Sharifzada""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0157,Lucky Travel,0554830983,,Bakı,ew_travel_agencies_xlsx,2177316,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2177316""], ""agent_codes"": [""Lucky Travel leisure""], ""rate_codes"": [""Daily Rates""], ""sales_reps"": [""Şəhla Mahmudova""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0158,Luino Travel,,,Bakı,ew_travel_agencies_xlsx,2177329,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2177329""], ""agent_codes"": [""Luino Travel leisure""], ""rate_codes"": [""Daily Rates""], ""sales_reps"": [""Nilufər Orucova""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0159,Luna Travel,,,Bakı,ew_travel_agencies_xlsx,2615283,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2615283""], ""agent_codes"": [""Luna Travel""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0160,Lux Rent a Car Baku,,,Bakı,turlar.az,turlar-0050,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/lux-rent-a-car-baku-512"", ""listings_count"": """", ""description_snippet"": ""Lux Rent a Car Baku rent car maşınlar hər istəyə uyğun. Hər növ avtomobillərimiz xidmətinizdədir DEPOZİTSİZ""}"
travel-0161,Lz Miracle,,,Bakı,ew_travel_agencies_xlsx,2177336,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2177336""], ""agent_codes"": [""Lz Miracle leisure""], ""rate_codes"": [""Daily Rates""], ""sales_reps"": [""İlahə Abbasova""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0162,Macara Travel MMC,,,Bakı,trippost.az,trippost-0054,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/macara-travel-mmc/"", ""slug"": ""macara-travel-mmc"", ""tagline"": """"}"
travel-0163,MAGNAT TRAVEL,,,Bakı,turlar.az,turlar-0051,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/magnat-travel-1311"", ""listings_count"": """", ""description_snippet"": ""MAGNAT TRAVEL - sizə ən güvənilir və keyfiyyətli şəkildə turlar təqdim edir. Şəhər və ölkədaxili avtobusları""}"
travel-0164,Mari travel medical,,,Bakı,ew_travel_agencies_xlsx,2777721,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2777721""], ""agent_codes"": [""Mari travel medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0165,MAYA TRAVEL,,,Bakı,turlar.az,turlar-0052,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/maya-travel-1444"", ""listings_count"": """", ""description_snippet"": ""MAYA TRAVEL-TURIZM SIRKETI OLARAQ FƏALİYYƏT GÖSTƏRİRİK""}"
travel-0166,Med Eco Tour,,,Bakı,ew_travel_agencies_xlsx,2439725,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2439725""], ""agent_codes"": [""Med Eco Tour medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0167,Medical Tours MMC,,,Bakı,ew_travel_agencies_xlsx,2252087,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2252087""], ""agent_codes"": [""Medical Tours medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0168,Mehti Guliyev,0502291996,,Bakı,ew_travel_agencies_xlsx,2499940,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2499940""], ""agent_codes"": [""Rantour medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0169,Melay Travel,,,Bakı,turlar.az,turlar-0053,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/melay-travel-1399"", ""listings_count"": """", ""description_snippet"": ""Biz inanırıq ki, səyahət həyatı zənginləşdirir və yeni üfüqlər açır. Bizim missiyamız hər bir tətil""}"
travel-0170,MER Travel,,,Bakı,trippost.az,trippost-0055,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/mer-travel/"", ""slug"": ""mer-travel"", ""tagline"": """"}"
travel-0171,Mercury Travel,,,Bakı,turlar.az,turlar-0054,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/mercury-travel-1383"", ""listings_count"": """", ""description_snippet"": ""Xarici turlar, daxili turlar, kruizlər, viza dəstəyi, sanatoriyalar, aviabiletlər, hotellər""}"
travel-0172,MFCLİONTRAVEL,(050) 2219190,,Bakı,turlar.az,turlar-0055,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/mfcliontravel-1411"", ""listings_count"": ""14"", ""description_snippet"": ""Ölkədaxili turların təşkili və sərnişin daşıma""}"
travel-0173,MG AVİO TOUR,(010) 9102201,,Bakı,turlar.az,turlar-0056,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/mg-avio-tour-1477"", ""listings_count"": ""21"", ""description_snippet"": ""Xarici və daxili turlar ;Ölkədaxili və Dünya üzrə otellərin rezervasiyası &amp; satışı, Aviabiletləri""}"
travel-0174,MOOD TRAVEL,(055) 4802073,,Bakı,turlar.az+trippost.az,turlar-0057,"{""sources"": [""turlar.az"", ""trippost.az""], ""profile_url"": ""https://turlar.az/me/mood-travel-1342"", ""listings_count"": ""29"", ""description_snippet"": ""Dünyanı bizimlə kəşf edin"", ""alt_values"": {""profile_url"": [""https://trippost.az/turizm-sirketleri/mood-travel/""]}, ""slug"": ""mood-travel"", ""tagline"": """"}"
travel-0175,Murad Həsənov,,,Bakı,ew_travel_agencies_xlsx,2246049,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2246049""], ""agent_codes"": [""Taksi Murad Həsənov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0176,Murov sanatoriya,,,Bakı,ew_travel_agencies_xlsx,2618288,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2618288""], ""agent_codes"": [""Murov sanatoriya""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0177,My Sanatorium,,,Bakı,ew_travel_agencies_xlsx,2165202,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2165202"", ""2165204""], ""agent_codes"": [""My Sanatorium leisure"", ""My Sanatorium medical""], ""rate_codes"": [""Daily Rates"", ""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false, false], ""excel_row_count"": 2, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0178,Məsud Səmədov,0704320005,,Bakı,ew_travel_agencies_xlsx,2176429,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2176429""], ""agent_codes"": [""Taksi Məsud Səmədov medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0179,Nafdan Travel,+994102224546,,Bakı,ew_travel_agencies_xlsx,2182312,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2182312""], ""agent_codes"": [""Nafdan Travel medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [""Hüseynov Kamran""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0180,Naft Med Tour,,,Bakı,ew_travel_agencies_xlsx,2165200,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2165200"", ""2165199""], ""agent_codes"": [""Naft Med Tour leisure"", ""Naft Med Tour medical""], ""rate_codes"": [""Daily Rates"", ""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false, false], ""excel_row_count"": 2, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0181,Nafta Sanatoriya,,,Bakı,ew_travel_agencies_xlsx,2166313,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2166313""], ""agent_codes"": [""Nafta HOD""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [false], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0182,Naftalan booking,+994554022777,,Bakı,ew_travel_agencies_xlsx,2092190,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2092190"", ""2092199""], ""agent_codes"": [""Naftalan booking leisure"", ""Naftalan booking medical""], ""rate_codes"": [""Daily Rates"", ""Medical Rates (medikal +FB)""], ""sales_reps"": [""Kamilla""], ""is_company"": [], ""passive"": [], ""grey_list"": [false, false], ""excel_row_count"": 2, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0183,Naftalan City,+994512502626,,Bakı,ew_travel_agencies_xlsx,2092129,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2092129""], ""agent_codes"": [""Naftalan City leisure""], ""rate_codes"": [""Daily Rates""], ""sales_reps"": [""Merdan Memmedov""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0184,Naftalan Kamel tourism,+994507487999,,Bakı,ew_travel_agencies_xlsx,2117149,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2117149"", ""2117147""], ""agent_codes"": [""Naftalan Kamel leisure"", ""Naftalan Kamel medical""], ""rate_codes"": [""Daily Rates"", ""Medical Rates (medikal +FB)""], ""sales_reps"": [""Elçin Qələndərov""], ""is_company"": [], ""passive"": [], ""grey_list"": [false, false], ""excel_row_count"": 2, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0185,Naftalan Med,,,Bakı,ew_travel_agencies_xlsx,2256639,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2256639""], ""agent_codes"": [""Naftalan Med Medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0186,Naftalan Med Tur,,,Bakı,ew_travel_agencies_xlsx,2393502,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2393502""], ""agent_codes"": [""Naftalan Med Tur Medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [""Elnur Axundov""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0187,Naftalan Medical,,,Bakı,ew_travel_agencies_xlsx,2165194,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2165194"", ""2165193""], ""agent_codes"": [""Naftalan Medical leisure"", ""Naftalan Medical medical""], ""rate_codes"": [""Daily Rates"", ""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false, false], ""excel_row_count"": 2, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0188,Naftalan Otel və Sanatoriyaları,,,Bakı,turlar.az,turlar-0058,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/naftalan-otel-ve-sanatoriyalari-1218"", ""listings_count"": """", ""description_snippet"": ""Otel və sanatoriyaların rezervasiyası""}"
travel-0189,Naftalan Therapy,0508694600,,Bakı,ew_travel_agencies_xlsx,2248131,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2248131""], ""agent_codes"": [""Naftalan Therapy Medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [""Ələsova Aida""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0190,Naftalan Wallness Travel,,,Bakı,ew_travel_agencies_xlsx,2566927,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2566927""], ""agent_codes"": [""Wallness Travel""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0191,Naftalan Wellness,,,Bakı,ew_travel_agencies_xlsx,3538492,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3538492""], ""agent_codes"": [""Naftalan Wellness""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0192,Naftalanium medical,,,Bakı,ew_travel_agencies_xlsx,3339378,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3339378""], ""agent_codes"": [""Naftalanium medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0193,NaftaMed Travel,,,Bakı,ew_travel_agencies_xlsx,3564124,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3564124""], ""agent_codes"": [""NaftaMed Travel""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0194,Naftavita medical,,,Bakı,ew_travel_agencies_xlsx,2689498,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2689498""], ""agent_codes"": [""Naftavita medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0195,NamiGo travel,,,Bakı,turlar.az,turlar-0059,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/namigo-travel-1271"", ""listings_count"": ""13"", ""description_snippet"": ""Ölkəxarici ,Ölkədaxili turların təşkili.Guvenli partner.Sizin Zövqlü səyahətiniz üçün xidmətinizdəyi""}"
travel-0196,Narem Travel MMC,,,Bakı,trippost.az,trippost-0057,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/narem-travel-mmc/"", ""slug"": ""narem-travel-mmc"", ""tagline"": """"}"
travel-0197,Natiq İsmayılov,+994706756244,,Bakı,ew_travel_agencies_xlsx,2760897,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2760897""], ""agent_codes"": [""Taksi Natiq İsmayılov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0198,Neway Travel,,,Bakı,turlar.az,turlar-0060,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/neway-travel-1355"", ""listings_count"": """", ""description_snippet"": ""Ölkədaxili 1, 2, 3 və 4 günlük turların təşkili. Aviabiletlərin sərfəli qiymətə satışı. Bütün otelləri""}"
travel-0199,Nuru Məmmədov,0503846387,,Bakı,ew_travel_agencies_xlsx,2442279,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2442279""], ""agent_codes"": [""Taksi Nuru Məmmədov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0200,Nəsiri,0518823333,,Bakı,ew_travel_agencies_xlsx,2252055,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2252055""], ""agent_codes"": [""Taksi Nəsiri""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0201,Nəzər Yusifov,0503170767,,Bakı,ew_travel_agencies_xlsx,2271907,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2271907""], ""agent_codes"": [""Taksi Nəzər Yusifov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [""Nəzər Yusifov""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0202,OBA TOURİSM,,,Bakı,turlar.az,turlar-0061,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/oba-tourism-1304"", ""listings_count"": ""66"", ""description_snippet"": ""Xidmətlərimiz: . Aviabiletlərin satışı. Viza dəstəyi. Nəqliyyat xidməti. Ziyarət turları. Ölkədaxil""}"
travel-0203,Oba Travel,,,Bakı,turlar.az,turlar-0062,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/oba-travel-1301"", ""listings_count"": ""15"", ""description_snippet"": ""Oba Turizm şirkəti olaraq hər zaman keyfiyyətli turizm xidmətlərimizlə xidmətinizdəyik"", ""alt_values"": {""profile_url"": [""https://turlar.az/me/oba-turizm-1433""], ""description_snippet"": [""Ölkə daxili,xarici,müalicəvi turların təşkili və unudulmaz səyahət təcrübələri bizim ünvanda.Səyahətləriniz""]}}"
travel-0204,Old Naftalan,,,Bakı,ew_travel_agencies_xlsx,2520700,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2520700""], ""agent_codes"": [""Old Naftalan medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0205,Oliqarx rent a car,,,Bakı,turlar.az,turlar-0064,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/oliqarx-rent-a-car-1324"", ""listings_count"": """", ""description_snippet"": ""Gündəlik, Həftəlik, Aylıq Avtomobil kirayəsi. Endirimli və keyfiyyətli Avtomobillərin kirayəsi Munasi""}"
travel-0206,OLYMPOS TOUR AZERBAIJAN,,,Bakı,turlar.az,turlar-0065,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/olympos-tour-azerbaijan-1290"", ""listings_count"": ""31"", ""description_snippet"": ""Dünyanın bütün istiqamətlərində unudulmaz səyahətlər, müxtəlif konseptlərdə ölkədaxilii turlar, aviabiletlər""}"
travel-0207,Olympos Travel,,,Bakı,turlar.az+trippost.az,turlar-0066,"{""sources"": [""turlar.az"", ""trippost.az""], ""profile_url"": ""https://turlar.az/me/olympos-travel-1161"", ""listings_count"": """", ""description_snippet"": ""&quot;OLYMPOS Travel&quot; Turizm Agentliyi - Daxili turlar , xarici turlar, aviabilet, transfer ve ote"", ""alt_values"": {""profile_url"": [""https://trippost.az/turizm-sirketleri/olympos-travel-mmmc/""]}, ""slug"": ""olympos-travel-mmmc"", ""tagline"": """"}"
travel-0208,OMEGA TRAVEL,(055) 2869586,,Bakı,turlar.az,turlar-0067,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/omega-travel-1227"", ""listings_count"": ""42"", ""description_snippet"": ""&quot;OMEGA TRAVEL&quot; Azərbaycanı mümkün qədər çox kəşf etmək və daha az xərcləmək üçün qrup halınd""}"
travel-0209,ONLINE Naftalan Hotel,,,Bakı,ew_travel_agencies_xlsx,1996711,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""1996711""], ""agent_codes"": [""ONLINE""], ""rate_codes"": [""Booking.com""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0210,Orange Travel,,,Bakı,trippost.az,trippost-0059,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/orange-travel/"", ""slug"": ""orange-travel"", ""tagline"": """"}"
