match_status,search_query,voen,tax_name,tax_legal_address,tax_legitimate,tax_legal_form,tax_charter_capital,tax_voen_registered_at,tax_state_registered_at,tax_status,tax_active,tax_vat_payer,tax_risky_payer,tax_debt,tax_authority,tax_organization_type,donor_sectors,donor_ids,donor_search_names,donor_names,donor_cities,donor_addresses,donor_phones,donor_emails,donor_websites,donor_voens,donor_categories,donor_extra_json,tax_extract_date,tax_financial_year_start,tax_financial_year_end,tax_sanctions,tax_raw_json
voen_known,voen:4501620801,4501620801,"""İNTERNA R"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-11689,"""İNTERNA R"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""İNTERNA R"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,4501620801,-,"{""contract_count"":""1"",""total_amount_azn"":""34540.00"",""last_contract_date"":""2019-02-22"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASININ NƏQLİYYAT, RABİTƏ VƏ YÜKSƏK TEXNOLOGİYALAR NAZİRLİYİ YANINDA DÖVLƏT DƏNİZ AGENTLİYİ""}",,,,,
voen_known,voen:1604205641,1604205641,"""İNTERNAL"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏT",,,,,,,,,,,,,,government-procurement,etender-sup-6077,"""İNTERNAL"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏT","""İNTERNAL"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏT",,,,,,1604205641,Kotirovka,"{""contract_count"":""2"",""total_amount_azn"":""78150.00"",""last_contract_date"":""2021-04-19"",""buyer_examples"":""\""ASK ŞÜŞƏ\"" MƏHDUD MƏSULİYYƏTLİ  CƏMİYYƏTİ | \""AZƏRPAMBIQ AQRAR SƏNAYE KOMPLEKSİ\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ""}",,,,,
tax_matched,voen:1304579721,1304579721,"""İNTERNAŞNL TURİZM KOMPANİ"" Məhdud Məsuliyyətli Cəmiyyəti","AZ1100, BAKI ŞƏHƏRİ YASAMAL RAYONU, ŞƏRİFZADƏ, ev.58, m.24",TALEH ZEYNALOV RƏFAİL OĞLU,Məhdud Məsuliyyətli Cəmiyyət,10,2016-07-25,,Dayandırılmış,false,true,false,2.86,İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi,Məhdud məsuliyyətli cəmiyyət,hotels,hotel-119,DIPLOMAT HOTEL,,Baku,"Bakı, Azerbaijan",994125961127,diplomathotelbaku@gmail.com,,1304579721,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az""}",2026-02-24,01.01,31.12,[object Object],"{""name"":""\""İNTERNAŞNL TURİZM KOMPANİ\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""1304579721"",""type"":""legalEntity"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""debt"":2.86,""active"":false,""vatPayer"":true,""riskyPayer"":false,""sanctions"":[{""name"":""Maliyyə sanksiyası"",""debt"":2.86}],""taxOrganizationName"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""organizationType"":""Məhdud məsuliyyətli cəmiyyət"",""amountAzn"":10,""foreignAmount"":0,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""\""İNTERNAŞNL TURİZM KOMPANİ\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""1304579721"",""legalAddress"":""AZ1100, BAKI ŞƏHƏRİ YASAMAL RAYONU, ŞƏRİFZADƏ, ev.58, m.24"",""legitimate"":""TALEH ZEYNALOV RƏFAİL OĞLU"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""legalForm"":{""code"":""21"",""name"":{""az"":""Məhdud Məsuliyyətli Cəmiyyət"",""ru"":""Общество с Ограниченной Ответственностью"",""en"":""Limited Liability Company""}},""charterCapital"":10,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2016-07-25"",""stateRegisteredAt"":null,""extractDate"":""2026-02-24"",""taxpayerStatus"":{""code"":""S"",""name"":{""az"":""Dayandırılmış"",""ru"":""Приостановленный"",""en"":""Stopped""}},""riskyTaxpayer"":false,""debt"":2.87,""tasksAndObligations"":null}}"
voen_known,voen:1505775901,1505775901,"""İNTERNATIONAL PIPELINE SUPPORT"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-3974,"""İNTERNATIONAL PIPELINE SUPPORT"" Məhdud Məsuliyyətli Cəmiyyəti","""İNTERNATIONAL PIPELINE SUPPORT"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,1505775901,Açıq Tender,"{""contract_count"":""3"",""total_amount_azn"":""20065468.92"",""last_contract_date"":""2025-11-25"",""buyer_examples"":""GƏNCƏ ŞƏHƏR MƏNZİL-KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ | \""AZƏRİSTİLİKTƏCHİZAT\"" AÇIQ SƏHMDAR CƏMİYYƏTİ""}",,,,,
tax_matched,İNTERNATİONAL AUDİT,1606085341,"""İNTERNATİONAL AUDİT AND CONSULTİNG"" Məhdud Məsuliyyətli Cəmiyyəti","AZ1119, BAKI ŞƏHƏRİ NİZAMİ RAYONU, BƏHRUZ NURİYEV, ev.26, m.89",MEHBALI KƏRİMOV TAHİR OĞLU,Məhdud Məsuliyyətli Cəmiyyət,100,2026-06-09,,Aktiv,true,false,false,0,İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi,Məhdud məsuliyyətli cəmiyyət,accountants,audit-933,“İNTERNATİONAL AUDİT” məhdud məsuliyyətli cəmiyyəti,“İNTERNATİONAL AUDİT” məhdud məsuliyyətli cəmiyyəti,Bakı,"AZ1009, Bakı şəhəri, Mirzə Fətəli Axundzadə 151A",(012) 596-54-64 | (050) 609-87-49 | (012) 596-54-64 | (050) 609-87-49,hummetovmurad@gmail.com | international.audit80@mail.ru | hummetovmurad@gmail.com | international.audit80@mail.ru,,,audit-organization,"{""director"":""İsmayıllı Zaur Niyazi oğlu"",""at_license"":""AT/146"",""sa_license"":""SA/378"",""auditors"":""Hümmətov Murad Eldar oğlu Mob: (050) 489-81-79"",""segment"":""client/contractor""}",2026-06-09,01.01,31.12,,"{""name"":""\""İNTERNATİONAL AUDİT AND CONSULTİNG\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""1606085341"",""type"":""legalEntity"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""debt"":0,""active"":true,""vatPayer"":false,""riskyPayer"":false,""sanctions"":[],""taxOrganizationName"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""organizationType"":""Məhdud məsuliyyətli cəmiyyət"",""amountAzn"":null,""foreignAmount"":null,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""\""İNTERNATİONAL AUDİT AND CONSULTİNG\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""1606085341"",""legalAddress"":""AZ1119, BAKI ŞƏHƏRİ NİZAMİ RAYONU, BƏHRUZ NURİYEV, ev.26, m.89"",""legitimate"":""MEHBALI KƏRİMOV TAHİR OĞLU"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""legalForm"":{""code"":""21"",""name"":{""az"":""Məhdud Məsuliyyətli Cəmiyyət"",""ru"":""Общество с Ограниченной Ответственностью"",""en"":""Limited Liability Company""}},""charterCapital"":100,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2026-06-09"",""stateRegisteredAt"":null,""extractDate"":""2026-06-09"",""taxpayerStatus"":{""code"":""A"",""name"":{""az"":""Aktiv"",""ru"":""Активный"",""en"":""Active""}},""riskyTaxpayer"":false,""debt"":0,""tasksAndObligations"":null}}"
tax_matched,İNTERNATİONAL AUDİT,2906337611,"""İNTERNATİONAL AUDİT TAX AND CONSULTİNG"" Məhdud Məsuliyyətli Cəmiyyəti","AZ5001, SUMQAYIT ŞƏHƏRİ, 9 MKR, ev.61, m.11",CEYHUN SƏFƏROV ŞAHİN OĞLU,Məhdud Məsuliyyətli Cəmiyyət,10,2021-07-13,,Dayandırılmış,false,true,false,1473.83,2 saylı Ərazi Vergilər Baş İdarəsi,Məhdud məsuliyyətli cəmiyyət,accountants,audit-933,“İNTERNATİONAL AUDİT” məhdud məsuliyyətli cəmiyyəti,“İNTERNATİONAL AUDİT” məhdud məsuliyyətli cəmiyyəti,Bakı,"AZ1009, Bakı şəhəri, Mirzə Fətəli Axundzadə 151A",(012) 596-54-64 | (050) 609-87-49 | (012) 596-54-64 | (050) 609-87-49,hummetovmurad@gmail.com | international.audit80@mail.ru | hummetovmurad@gmail.com | international.audit80@mail.ru,,,audit-organization,"{""director"":""İsmayıllı Zaur Niyazi oğlu"",""at_license"":""AT/146"",""sa_license"":""SA/378"",""auditors"":""Hümmətov Murad Eldar oğlu Mob: (050) 489-81-79"",""segment"":""client/contractor""}",2026-06-09,01.01,31.12,[object Object],"{""name"":""\""İNTERNATİONAL AUDİT TAX AND CONSULTİNG\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""2906337611"",""type"":""legalEntity"",""taxAuthority"":{""code"":""02"",""name"":{""az"":""2 saylı Ərazi Vergilər Baş İdarəsi"",""ru"":""Главное управление территориальных налогов №2"",""en"":""Main Department of Territorial Taxes №2""}},""debt"":1473.83,""active"":false,""vatPayer"":true,""riskyPayer"":false,""sanctions"":[{""name"":""Maliyyə sanksiyası"",""debt"":40}],""taxOrganizationName"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""organizationType"":""Məhdud məsuliyyətli cəmiyyət"",""amountAzn"":null,""foreignAmount"":null,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""\""İNTERNATİONAL AUDİT TAX AND CONSULTİNG\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""2906337611"",""legalAddress"":""AZ5001, SUMQAYIT ŞƏHƏRİ, 9 MKR, ev.61, m.11"",""legitimate"":""CEYHUN SƏFƏROV ŞAHİN OĞLU"",""taxAuthority"":{""code"":""02"",""name"":{""az"":""2 saylı Ərazi Vergilər Baş İdarəsi"",""ru"":""Главное управление территориальных налогов №2"",""en"":""Main Department of Territorial Taxes №2""}},""legalForm"":{""code"":""21"",""name"":{""az"":""Məhdud Məsuliyyətli Cəmiyyət"",""ru"":""Общество с Ограниченной Ответственностью"",""en"":""Limited Liability Company""}},""charterCapital"":10,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2021-07-13"",""stateRegisteredAt"":null,""extractDate"":""2026-06-09"",""taxpayerStatus"":{""code"":""S"",""name"":{""az"":""Dayandırılmış"",""ru"":""Приостановленный"",""en"":""Stopped""}},""riskyTaxpayer"":false,""debt"":9935.98,""tasksAndObligations"":null}}"
tax_matched,İNTERNATİONAL AUDİT,1503364761,"""İNTERNATİONAL AUDİT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","AZ1052, BAKI ŞƏHƏRİ NƏRİMANOV RAYONU, HACI MURAD, ev.TECH PLAZA, m.1-Cİ MƏRTƏBƏ 108 SAYLI OTAQ",ZAUR İSMAYILLI NİYAZİ OĞLU,Məhdud Məsuliyyətli Cəmiyyət,10,2016-11-16,,Aktiv,true,false,false,42052.56,İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi,Məhdud məsuliyyətli cəmiyyət,accountants,audit-933,“İNTERNATİONAL AUDİT” məhdud məsuliyyətli cəmiyyəti,“İNTERNATİONAL AUDİT” məhdud məsuliyyətli cəmiyyəti,Bakı,"AZ1009, Bakı şəhəri, Mirzə Fətəli Axundzadə 151A",(012) 596-54-64 | (050) 609-87-49 | (012) 596-54-64 | (050) 609-87-49,hummetovmurad@gmail.com | international.audit80@mail.ru | hummetovmurad@gmail.com | international.audit80@mail.ru,,,audit-organization,"{""director"":""İsmayıllı Zaur Niyazi oğlu"",""at_license"":""AT/146"",""sa_license"":""SA/378"",""auditors"":""Hümmətov Murad Eldar oğlu Mob: (050) 489-81-79"",""segment"":""client/contractor""}",2026-06-09,01.01,31.12,,"{""name"":""\""İNTERNATİONAL AUDİT\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ"",""tin"":""1503364761"",""type"":""legalEntity"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""debt"":42052.56,""active"":true,""vatPayer"":false,""riskyPayer"":false,""sanctions"":[],""taxOrganizationName"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""organizationType"":""Məhdud məsuliyyətli cəmiyyət"",""amountAzn"":null,""foreignAmount"":null,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""\""İNTERNATİONAL AUDİT\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ"",""tin"":""1503364761"",""legalAddress"":""AZ1052, BAKI ŞƏHƏRİ NƏRİMANOV RAYONU, HACI MURAD, ev.TECH PLAZA, m.1-Cİ MƏRTƏBƏ 108 SAYLI OTAQ"",""legitimate"":""ZAUR İSMAYILLI NİYAZİ OĞLU"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""legalForm"":{""code"":""21"",""name"":{""az"":""Məhdud Məsuliyyətli Cəmiyyət"",""ru"":""Общество с Ограниченной Ответственностью"",""en"":""Limited Liability Company""}},""charterCapital"":10,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2016-11-16"",""stateRegisteredAt"":null,""extractDate"":""2026-06-09"",""taxpayerStatus"":{""code"":""A"",""name"":{""az"":""Aktiv"",""ru"":""Активный"",""en"":""Active""}},""riskyTaxpayer"":false,""debt"":40198.26,""tasksAndObligations"":null}}"
tax_matched,İNTERNATİONAL CONSULTİNG AND SUPPORT SERVİCES,1505038831,"""İNTERNATİONAL CONSULTİNG AND SUPPORT SERVİCES"" Məhdud Məsuliyyətli Cəmiyyəti","AZ1029, BAKI ŞƏHƏRİ NƏRİMANOV RAYONU, ƏLƏSGƏR QAİBOV, ev.10Q",PƏRVİZ İMANOV RAFAEL OĞLU,Məhdud Məsuliyyətli Cəmiyyət,20,2020-05-07,,Aktiv,true,false,false,0,İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi,Məhdud məsuliyyətli cəmiyyət,accountants,audit-934,“İNTERNATİONAL CONSULTİNG AND SUPPORT SERVİCES” məhdud məsuliyyətli cəmiyyəti,“İNTERNATİONAL CONSULTİNG AND SUPPORT SERVİCES” məhdud məsuliyyətli cəmiyyəti,Bakı,"AZ1029, Bakı şəhəri, Nərimanov rayonu, Ə.Qaibov küçəsi, ev 10Q",(012) 404-08-00 | (055) 552-59-52 | (050) 552-59-52 | (012) 404-08-00 | (055) 552-59-52 | (050) 552-59-52,ramin.pasayev.rp@gmail.com,,,audit-organization,"{""director"":""Paşayev Ramin Mahmud oğlu"",""at_license"":""AT/216"",""sa_license"":""SA/506"",""auditors"":""Paşayev Ramin Mahmud oğlu"",""segment"":""client/contractor""}",2026-04-24,01.01,31.12,,"{""name"":""\""İNTERNATİONAL CONSULTİNG AND SUPPORT SERVİCES\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""1505038831"",""type"":""legalEntity"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""debt"":0,""active"":true,""vatPayer"":false,""riskyPayer"":false,""sanctions"":[],""taxOrganizationName"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""organizationType"":""Məhdud məsuliyyətli cəmiyyət"",""amountAzn"":20,""foreignAmount"":0,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""\""İNTERNATİONAL CONSULTİNG AND SUPPORT SERVİCES\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""1505038831"",""legalAddress"":""AZ1029, BAKI ŞƏHƏRİ NƏRİMANOV RAYONU, ƏLƏSGƏR QAİBOV, ev.10Q"",""legitimate"":""PƏRVİZ İMANOV RAFAEL OĞLU"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""legalForm"":{""code"":""21"",""name"":{""az"":""Məhdud Məsuliyyətli Cəmiyyət"",""ru"":""Общество с Ограниченной Ответственностью"",""en"":""Limited Liability Company""}},""charterCapital"":20,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2020-05-07"",""stateRegisteredAt"":null,""extractDate"":""2026-04-24"",""taxpayerStatus"":{""code"":""A"",""name"":{""az"":""Aktiv"",""ru"":""Активный"",""en"":""Active""}},""riskyTaxpayer"":false,""debt"":0,""tasksAndObligations"":null}}"
voen_known,voen:1803935061,1803935061,"""İNTERNATİONAL GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-6219,"""İNTERNATİONAL GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""İNTERNATİONAL GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,1803935061,Açıq Tender,"{""contract_count"":""2"",""total_amount_azn"":""317800.01"",""last_contract_date"":""2021-06-29"",""buyer_examples"":""\""BEYNƏLXALQ MÜNASİBƏTLƏRİN TƏHLİLİ MƏRKƏZİ\"" PUBLİK HÜQUQİ ŞƏXSİ""}",,,,,
voen_known,voen:2001850661,2001850661,"""İnternational Medical Centre-Bakı"" QSC Mərkəz filialı",,,,,,,,,,,,,,government-procurement,etender-sup-8019,"""İnternational Medical Centre-Bakı"" QSC Mərkəz filialı","""İnternational Medical Centre-Bakı"" QSC Mərkəz filialı",,,,,,2001850661,Bir mənbə,"{""contract_count"":""1"",""total_amount_azn"":""4500.00"",""last_contract_date"":""2025-05-23"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASININ PREZİDENTİ YANINDA VƏTƏNDAŞLARA XİDMƏT VƏ SOSİAL İNNOVASİYALAR ÜZRƏ DÖVLƏT AGENTLİYİ""}",,,,,
voen_known,voen:1306507951,1306507951,"""İNTERNATİONAL MİCE COMPANY"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-475,"""İNTERNATİONAL MİCE COMPANY"" Məhdud Məsuliyyətli Cəmiyyəti","""İNTERNATİONAL MİCE COMPANY"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,1306507951,Açıq Tender | Bir mənbə | Kotirovka | Birbaşa,"{""contract_count"":""31"",""total_amount_azn"":""1361802.64"",""last_contract_date"":""2026-06-12"",""buyer_examples"":""TOVUZ RAYON İCRA HAKİMİYYƏTİ | M.F.AXUNDOV ADINA MİLLİ KİTABXANA | AZƏRBAYCAN MEMARLIQ VƏ İNŞAAT UNİVERSİTETİ | \""AZƏRXALÇA\"" AÇIQ SƏHMDAR CƏMİYYƏTİ | AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASININ NİZAMİ GƏNCƏVİ ADINA ƏDƏBİYYAT İNSTİTUTU""}",,,,,
voen_known,voen:1300795165,1300795165,“İnternational MİCE Company” MMC,,,,,,,,,,,,,,government-procurement,etender-sup-7615,“İnternational MİCE Company” MMC,“İnternational MİCE Company” MMC,,,,,,1300795165,Bir mənbə,"{""contract_count"":""1"",""total_amount_azn"":""6499.44"",""last_contract_date"":""2025-09-01"",""buyer_examples"":""\""ELMİ-TƏDQİQAT AĞCİYƏR XƏSTƏLİKLƏRİ İNSTİTUTU\"" PUBLİK HÜQUQİ ŞƏXS""}",,,,,
voen_known,voen:3100051782,3100051782,"""İnternational Proiority of Fond""jurnalları",,,,,,,,,,,,,,government-procurement,etender-sup-2322,"""İnternational Proiority of Fond""jurnalları","""İnternational Proiority of Fond""jurnalları",,,,,,3100051782,Birbaşa | Bir mənbə,"{""contract_count"":""6"",""total_amount_azn"":""7420.00"",""last_contract_date"":""2025-05-15"",""buyer_examples"":""ŞƏKİ TİBB KOLLECİ | BAKI ŞƏHƏR MƏNZİL-KOMMUNAL TƏSƏRRÜFATI DEPARTAMENTİNİN SANİTARİYA VƏ TEXNİKİ TƏMİZLİK İDARƏSİ | QAZAX DÖVLƏT SASİAL İQTİSAD KOLLECİ | Ə. ƏLİYEV ADINA SUMQAYIT TİBB KOLLECİ | AZƏRBAYCAN DÖVLƏT AQRAR UNİVERSİTETİ""}",,,,,
voen_known,voen:1100109361,1100109361,"""İnternational Security Service Mühafizə Xidməti"" MMC",,,,,,,,,,,,,,government-procurement,etender-sup-11502,"""İnternational Security Service Mühafizə Xidməti"" MMC","""İnternational Security Service Mühafizə Xidməti"" MMC",,,,,,1100109361,-,"{""contract_count"":""1"",""total_amount_azn"":""20250.00"",""last_contract_date"":""2019-10-09"",""buyer_examples"":""\""AZƏRBAYCAN İNVESTİSİYA ŞİRKƏTİ\"" AÇIQ SƏHMDAR CƏMİYYƏTİ""}",,,,,
voen_known,voen:8200367891,8200367891,"""İNTERNATİONAL SERVİCES"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-9556,"""İNTERNATİONAL SERVİCES"" Məhdud Məsuliyyətli Cəmiyyəti","""İNTERNATİONAL SERVİCES"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,8200367891,Açıq Tender,"{""contract_count"":""1"",""total_amount_azn"":""74115.00"",""last_contract_date"":""2023-05-06"",""buyer_examples"":""\""SANATOR-KURORT REABİLİTASİYA MƏRKƏZİ\"" PUBLİK HÜQUQİ ŞƏXSİ""}",,,,,
tax_matched,SOS,1301717721,“İNTERNATİONAL SOS (BAKU) LİMİTED» ŞİRKƏTİNİN AZƏRBAYCAN RESPUBLİKASINDAKI FİLİALI,"AZ1014, BAKI ŞƏHƏRİ NƏSİMİ RAYONU, ŞƏMSİ BƏDƏLBƏYLİ, ev.100A, m.65",AFİQ İSRƏFİLOV TOFİQ OĞLU,Digər kommersiya təşkilatı,0,2008-07-29,,Aktiv,false,false,false,0,İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi,Dövlət idarə etmə organı,medical-institutions,med-1156,International SOS,International SOS,Bakı,,,,,,private / potential-client,"{""discount"":"""",""has_contact"":""no"",""sub_facility_count"":""0"",""sources"":""tibbiportal.az""}",2026-06-04,01.01,31.12,,"{""name"":""“İNTERNATİONAL SOS (BAKU) LİMİTED» ŞİRKƏTİNİN AZƏRBAYCAN RESPUBLİKASINDAKI FİLİALI"",""tin"":""1301717721"",""type"":""legalEntity"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""debt"":0,""active"":false,""vatPayer"":false,""riskyPayer"":false,""sanctions"":[],""taxOrganizationName"":""Naxçıvan Şəhər Vergilər İdarəsi"",""organizationType"":""Dövlət idarə etmə organı"",""amountAzn"":null,""foreignAmount"":null,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""“İNTERNATİONAL SOS (BAKU) LİMİTED» ŞİRKƏTİNİN AZƏRBAYCAN RESPUBLİKASINDAKI FİLİALI"",""tin"":""1301717721"",""legalAddress"":""AZ1014, BAKI ŞƏHƏRİ NƏSİMİ RAYONU, ŞƏMSİ BƏDƏLBƏYLİ, ev.100A, m.65"",""legitimate"":""AFİQ İSRƏFİLOV TOFİQ OĞLU"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""legalForm"":{""code"":""81"",""name"":{""az"":""Digər kommersiya təşkilatı"",""ru"":""Другая коммерческая организация"",""en"":""Other commercial organization""}},""charterCapital"":0,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2008-07-29"",""stateRegisteredAt"":null,""extractDate"":""2026-06-04"",""taxpayerStatus"":{""code"":""A"",""name"":{""az"":""Aktiv"",""ru"":""Активный"",""en"":""Active""}},""riskyTaxpayer"":false,""debt"":0,""tasksAndObligations"":null}}"
